frame,DetObj#,x,y,z,v,snr,noise
2,3,3.770766496658325,2.9976999759674072,-0.30166131258010864,0.28722715377807617,123,507
2,4,-0.08929175138473511,1.3541765213012695,-0.44645875692367554,0.43084073066711426,299,452
2,5,2.309519052505493,2.437211513519287,-0.10497813671827316,0.43084073066711426,65,536
2,6,-0.0868784636259079,1.3431084156036377,-0.3475138545036316,0.5744543075561523,332,447
2,7,-0.0579189732670784,1.8075916767120361,-0.4054328203201294,0.5744543075561523,143,528
2,8,-0.0579189732670784,1.155479907989502,1.4479743242263794,0.5744543075561523,143,528
2,9,-0.06395220011472702,1.9628220796585083,-0.5755698084831238,0.5744543075561523,117,483
2,10,-0.12790440022945404,1.2710249423980713,1.5988049507141113,0.5744543075561523,117,483
2,11,-0.14117750525474548,1.42349112033844,-0.47059166431427,0.7180678844451904,423,490
2,12,0.0,2.075899839401245,-0.19547653198242188,0.7180678844451904,117,479
2,13,-0.10980471968650818,3.297799587249756,-1.2078518867492676,0.7180678844451904,100,476
2,14,0.0,3.666410207748413,-0.1146313026547432,0.7180678844451904,61,485
2,15,-0.2582221031188965,3.9563639163970947,-1.1619994640350342,0.8616814613342285,79,461
2,16,-0.27149519324302673,2.8474655151367188,-0.45249196887016296,1.4361357688903809,123,453
2,17,0.0,3.716050624847412,-0.4681783616542816,1.579749345779419,89,466
3,0,-0.1484173685312271,1.4158114194869995,-0.6926143765449524,0.0,298,430
3,1,-0.21719615161418915,1.4559838771820068,-0.9230836629867554,0.0,132,477
3,2,-2.6546196937561035,2.14158296585083,-1.8099679946899414,0.14361357688903809,78,494
3,3,-1.3273098468780518,2.9899492263793945,2.0512969493865967,0.14361357688903809,78,494
3,4,2.1285221576690674,3.1084558963775635,-0.354753702878952,0.28722715377807617,76,491
3,5,2.3565781116485596,2.6885523796081543,-0.33665400743484497,0.43084073066711426,141,499
3,6,0.12066452950239182,3.811929702758789,-0.6033226251602173,0.5744543075561523,62,481
3,7,-0.15927717089653015,1.5194073915481567,-0.7432934641838074,0.7180678844451904,247,549
3,8,-0.15927717089653015,1.4305418729782104,0.9025706052780151,0.7180678844451904,247,549
3,9,-0.24615563452243805,1.7825050354003906,-0.8000057935714722,0.7180678844451904,157,534
3,10,-0.24615563452243805,1.5174051523208618,1.2307782173156738,0.7180678844451904,157,534
3,11,-0.2027163952589035,2.020395517349243,-0.7432934641838074,0.7180678844451904,107,501
3,12,-0.27028852701187134,1.6090115308761597,1.419014811515808,0.7180678844451904,107,501
3,13,-0.17858350276947021,1.359318494796753,-0.401812881231308,1.0052950382232666,285,449
3,14,-0.1447974294424057,1.4750714302062988,-0.4343923032283783,1.0052950382232666,449,463
3,15,0.0,3.690488576889038,-0.3475138545036316,1.1489086151123047,130,468
3,16,-0.19547653198242188,3.1153833866119385,-0.19547653198242188,1.8669764995574951,100,460
3,17,-0.09532497823238373,2.951997756958008,-0.7625998258590698,2.010590076446533,110,447
4,0,-0.15565723180770874,1.4848754405975342,-0.7264004349708557,0.0,275,420
4,1,-0.05550568178296089,1.6670196056365967,-0.6105625033378601,0.0,144,465
4,2,-2.5749809741973877,1.8543351888656616,-1.989758014678955,0.14361357688903809,72,476
4,3,2.381917953491211,2.6793198585510254,-0.567123293876648,0.28722715377807617,87,508
4,4,2.1502418518066406,3.1242291927337646,-0.47783154249191284,0.28722715377807617,71,476
4,5,3.2651820182800293,3.3319618701934814,-0.8905042409896851,0.28722715377807617,101,480
4,6,-0.2968347370624542,3.6955628395080566,-2.9683473110198975,0.28722715377807617,101,480
4,7,3.984342575073242,2.5040266513824463,-1.3791954517364502,0.28722715377807617,68,517
4,8,0.30648788809776306,4.23574686050415,-2.4519031047821045,0.28722715377807617,68,517
4,9,-0.2558088004589081,1.6725670099258423,1.1511396169662476,0.43084073066711426,163,482
4,10,-0.2558088004589081,1.8524072170257568,-0.8313785791397095,0.43084073066711426,163,482
4,11,-2.2322938442230225,1.5439987182617188,-0.8929175138473511,0.5744543075561523,64,469
4,12,-0.35716700553894043,2.8349251747131348,0.0,0.5744543075561523,64,469
4,13,2.5641212463378906,1.9188125133514404,-0.7179539203643799,0.5744543075561523,90,528
4,14,-0.15565723180770874,1.5694900751113892,-0.518857479095459,0.7180678844451904,403,469
4,15,-0.12549111247062683,1.8011362552642822,-0.8784377574920654,0.7180678844451904,86,537
4,16,-0.12549111247062683,1.5098098516464233,1.3176566362380981,0.7180678844451904,86,537
4,17,-0.27994170784950256,2.1088736057281494,-0.6998542547225952,0.7180678844451904,112,481
4,18,-0.16651704907417297,1.6381230354309082,-0.6660681962966919,0.8616814613342285,239,546
4,19,0.12066452950239182,3.811929702758789,-0.6033226251602173,0.8616814613342285,81,492
4,20,-0.2558088004589081,1.9046592712402344,-0.703474223613739,1.0052950382232666,124,452
4,21,2.378297805786133,1.4473861455917358,-0.4404255449771881,1.0052950382232666,63,459
4,22,-0.12187117338180542,3.82877254486084,-0.7312270402908325,1.0052950382232666,90,485
4,23,-0.12911105155944824,4.0971150398254395,-0.516444206237793,1.0052950382232666,72,465
4,24,-0.8181054592132568,3.7663469314575195,-2.0452637672424316,1.2925221920013428,66,460
4,25,-0.30045467615127563,3.0294811725616455,-1.0015156269073486,1.579749345779419,63,477
4,26,-0.6877878308296204,4.124433517456055,-1.3755756616592407,1.579749345779419,66,461
4,27,-0.10859807580709457,1.6920053958892822,-0.3800932765007019,2.010590076446533,184,448
4,28,-0.05429903790354729,1.1480106115341187,1.3031768798828125,2.010590076446533,184,448
5,0,-0.10859807580709457,1.607104778289795,-0.6515884399414062,0.0,337,411
5,1,-0.2316758930683136,1.6776517629623413,-0.752946674823761,0.14361357688903809,222,478
5,2,-0.2316758930683136,1.473238229751587,1.1004605293273926,0.14361357688903809,222,478
5,3,-2.5592947006225586,2.2038135528564453,-1.9499387741088867,0.14361357688903809,79,513
5,4,2.407257318496704,2.7583065032958984,-0.2292626053094864,0.28722715377807617,92,524
5,5,-0.2895948588848114,4.542117595672607,-0.8687845468521118,0.43084073066711426,74,471
5,6,-0.1990964710712433,1.5900040864944458,1.3936752080917358,0.7180678844451904,120,503
5,7,-0.13273097574710846,1.9898582696914673,-0.7300203442573547,0.7180678844451904,120,503
5,8,-0.284768283367157,2.092611074447632,-0.854304850101471,0.7180678844451904,143,479
5,9,-0.284768283367157,1.7554296255111694,1.4238414764404297,0.7180678844451904,143,479
5,10,-0.5007578134536743,3.1079275608062744,-0.6009093523025513,0.7180678844451904,70,486
5,11,-0.4090527296066284,4.20482873916626,-1.090807318687439,0.7180678844451904,84,478
5,12,2.727018356323242,3.177298069000244,-1.2271581888198853,0.7180678844451904,84,478
5,13,-0.21719615161418915,1.6171634197235107,-0.5972894430160522,0.8616814613342285,462,461
5,14,-0.44766539335250854,1.8435546159744263,-0.7674263715744019,1.0052950382232666,113,463
5,15,-0.12307781726121902,3.7392165660858154,-1.2307782173156738,1.0052950382232666,119,467
5,16,-0.27028852701187134,4.141240119934082,-1.2162983417510986,1.2925221920013428,90,476
5,17,-0.4307723641395569,4.428094387054443,-1.1487263441085815,1.4361357688903809,75,457
5,18,-0.06033226475119591,1.868353009223938,-0.48265811800956726,1.579749345779419,153,465
5,19,-0.06274555623531342,1.943087100982666,-0.5019644498825073,1.723362922668457,101,454
5,20,1.7882483005523682,1.2756564617156982,0.13755756616592407,-0.14361357688903809,86,447
6,0,-0.11101136356592178,1.619206428527832,-0.7215738892555237,0.0,236,422
6,1,-0.23650246858596802,1.6848206520080566,-0.8277586698532104,0.14361357688903809,234,446
6,2,-0.23650246858596802,1.5463354587554932,1.0642610788345337,0.14361357688903809,234,446
6,3,2.413290500640869,2.97530460357666,-0.48265811800956726,0.28722715377807617,87,484
6,4,-2.6546196937561035,2.401193618774414,-1.4479743242263794,0.28722715377807617,87,484
6,5,-0.36199358105659485,3.84236478805542,-0.12066452950239182,0.28722715377807617,87,484
6,6,-0.4307723641395569,1.4220682382583618,-1.2923170328140259,0.43084073066711426,136,520
6,7,-0.27028852701187134,1.9572603702545166,-0.8784376978874207,0.5744543075561523,168,500
6,8,-0.27028852701187134,1.7187778949737549,1.2838704586029053,0.5744543075561523,168,500
6,9,2.3215856552124023,1.5772067308425903,-0.5357505083084106,0.5744543075561523,61,484
6,10,-0.1170445904135704,3.6975717544555664,-0.5852229595184326,0.5744543075561523,116,514
6,11,-0.2558088004589081,3.9856128692626953,-0.8953307867050171,0.5744543075561523,86,477
6,12,-0.21719613671302795,2.0719192028045654,-1.0135819911956787,0.7180678844451904,117,471
6,13,-0.21719613671302795,1.8514831066131592,1.3755755424499512,0.7180678844451904,117,471
6,14,-0.17013698816299438,1.715489387512207,-0.567123293876648,0.8616814613342285,413,450
6,15,-0.36199358105659485,3.0858049392700195,-2.292626142501831,0.8616814613342285,68,475
6,16,-0.7239871621131897,3.4531986713409424,1.5686389207839966,0.8616814613342285,68,475
6,17,-0.12428446114063263,3.9439516067504883,-0.4971378445625305,0.8616814613342285,140,482
6,18,-0.405432790517807,4.130199909210205,-1.2162983417510986,0.8616814613342285,65,481
6,19,-0.3233809471130371,2.5035932064056396,-0.5659166574478149,1.0052950382232666,78,461
6,20,-0.12790440022945404,1.9596941471099854,-0.5755698084831238,1.1489086151123047,187,474
6,21,2.383124351501465,1.7447335720062256,-0.7625998258590698,1.2925221920013428,113,447
6,22,-0.5490236282348633,3.2107319831848145,-1.3176566362380981,1.2925221920013428,69,461
6,23,-0.4343922734260559,4.273364543914795,-1.7375690937042236,1.2925221920013428,75,467
6,24,-1.038921594619751,4.14241361618042,-2.077843189239502,1.4361357688903809,97,456
6,25,-0.12790440022945404,2.0061020851135254,-0.3837131857872009,1.8669764995574951,187,451
6,26,-0.12790440022945404,1.3475565910339355,1.5348527431488037,1.8669764995574951,187,451
7,0,-0.18099679052829742,1.7548290491104126,-0.7843194603919983,0.0,244,423
7,1,-0.19185659289360046,1.7618801593780518,-1.0232352018356323,0.0,133,440
7,2,3.677854537963867,2.935731887817383,-1.3791954517364502,0.28722715377807617,87,472
7,3,0.15324394404888153,4.328971862792969,-2.298659086227417,0.28722715377807617,87,472
7,4,2.4579362869262695,2.7648301124572754,-0.5852229595184326,0.43084073066711426,126,486
7,5,-0.059125617146492004,1.8309857845306396,0.47300493717193604,0.5744543075561523,302,451
7,6,-0.29562807083129883,1.4934338331222534,-1.1233867406845093,0.5744543075561523,302,451
7,7,-0.1447974294424057,2.283717632293701,-0.36199358105659485,0.5744543075561523,89,502
7,8,-0.1496240198612213,1.4868592023849487,1.87030029296875,0.5744543075561523,106,507
7,9,-0.1496240198612213,2.331207513809204,-0.5236840844154358,0.5744543075561523,106,507
7,10,0.0,3.897972822189331,-0.12187117338180542,0.5744543075561523,65,494
7,11,-0.284768283367157,2.2591567039489746,-0.07119207084178925,0.7180678844451904,66,501
7,12,2.3529582023620605,1.5251061916351318,-0.7239871621131897,0.7180678844451904,64,518
7,13,-0.06153890863060951,1.920566201210022,-0.4307723641395569,0.8616814613342285,323,482
7,14,-0.6033226251602173,4.2980122566223145,-2.1116292476654053,0.8616814613342285,60,468
7,15,-0.30166131258010864,3.9791860580444336,2.714951753616333,0.8616814613342285,60,468
7,16,-0.1737569272518158,1.709345817565918,-0.6950277090072632,1.0052950382232666,340,453
7,17,-0.6153891086578369,3.0122649669647217,-2.4615564346313477,1.0052950382232666,83,462
7,18,-0.2558088004589081,3.9856128692626953,-0.8953307867050171,1.0052950382232666,112,465
7,19,-0.22081607580184937,1.4535893201828003,1.8401339054107666,1.1489086151123047,85,453
7,20,0.07360535860061646,2.297147750854492,-0.5152375102043152,1.1489086151123047,85,453
7,21,-0.21719613671302795,1.2243733406066895,1.9547653198242188,1.2925221920013428,85,446
7,22,0.07239871472120285,2.297447443008423,-0.2895948588848114,1.2925221920013428,85,446
8,0,-0.24615563452243805,1.6875580549240112,-0.9846225380897522,0.0,225,419
8,1,2.5484347343444824,2.429837226867676,-1.1583794355392456,0.43084073066711426,69,510
8,2,-2.6642727851867676,1.9034115076065063,-1.7375692129135132,0.43084073066711426,69,510
8,3,-0.1158379465341568,2.8913114070892334,-2.316758871078491,0.43084073066711426,69,510
8,4,2.601527214050293,2.7068943977355957,-0.47300493717193604,0.43084073066711426,99,486
8,5,2.692025661468506,2.507596731185913,-0.7022675275802612,0.5744543075561523,105,480
8,6,-0.1170445904135704,3.171022891998291,-1.989758014678955,0.5744543075561523,105,480
8,7,-0.07481200993061066,2.3822662830352783,-0.22443602979183197,0.7180678844451904,90,501
8,8,-0.12187117338180542,3.8807883262634277,-0.36561352014541626,0.7180678844451904,64,517
8,9,-0.7541532516479492,4.612065315246582,-1.2066452503204346,0.7180678844451904,76,489
8,10,-0.3137277662754059,1.867602825164795,1.6470707654953003,0.8616814613342285,98,510
8,11,-0.235295832157135,2.345101833343506,-0.8627513647079468,0.8616814613342285,98,510
8,12,-0.13152433931827545,4.132041931152344,-0.7891460657119751,0.8616814613342285,86,497
8,13,-0.3197610080242157,1.7792048454284668,-0.9592829942703247,1.0052950382232666,352,475
8,14,-0.21719613671302795,2.1647093296051025,-0.7963858842849731,1.0052950382232666,148,490
8,15,2.3227920532226562,1.8183175325393677,-0.3716467320919037,1.0052950382232666,65,488
8,16,-0.12307781726121902,1.9176061153411865,-0.4307723641395569,1.1489086151123047,361,455
8,17,-0.1737569272518158,2.6862168312072754,-0.6950277090072632,1.1489086151123047,65,461
8,18,-0.2630486786365509,4.0303144454956055,-1.1837190389633179,1.1489086151123047,119,481
8,19,-0.7674263715744019,3.460517168045044,-2.0464704036712646,1.2925221920013428,156,458
9,0,2.509822130203247,1.57733952999115,-0.8687846064567566,0.28722715377807617,110,454
9,1,-0.1496240198612213,2.269160509109497,-0.7481200695037842,0.5744543075561523,87,458
9,2,-0.12307781726121902,3.8881683349609375,-0.6153891086578369,0.5744543075561523,148,485
9,3,-0.27270182967185974,4.248813629150391,-0.9544563889503479,0.8616814613342285,62,474
9,4,-0.15445059537887573,2.4651687145233154,0.07722529768943787,1.0052950382232666,87,492
9,5,-0.15445059537887573,1.3173646926879883,2.0850830078125,1.0052950382232666,87,492
9,6,-0.3233809471130371,2.3417224884033203,-1.0509880781173706,1.0052950382232666,143,483
9,7,-0.3233809471130371,2.0563952922821045,1.5360594987869263,1.0052950382232666,143,483
9,8,2.9804139137268066,1.7270947694778442,-1.2609443664550781,1.0052950382232666,83,482
9,9,-0.2654619514942169,1.9507390260696411,-0.7963858842849731,1.1489086151123047,427,459
9,10,-0.8181054592132568,3.9612228870391846,-1.6362109184265137,1.4361357688903809,105,466
9,11,-0.337860643863678,1.9467341899871826,-0.8784376978874207,1.579749345779419,258,461
9,12,-0.5309239029884338,3.9014780521392822,-1.5927717685699463,1.579749345779419,118,462
9,13,-0.2654619514942169,1.9507390260696411,-0.7963858842849731,1.8669764995574951,252,450
9,14,-0.5647099614143372,4.204625129699707,-1.5529524087905884,1.8669764995574951,84,467
9,15,-0.1990964710712433,1.9303117990493774,-0.8627513647079468,2.1542036533355713,250,453
10,0,-0.2063363492488861,1.9683232307434082,-0.9629029631614685,0.0,285,431
10,1,-0.3185543417930603,3.1749072074890137,-1.1680326461791992,0.28722715377807617,104,448
10,2,1.8051412105560303,2.675772190093994,-1.0618478059768677,0.28722715377807617,104,448
10,3,2.509822368621826,3.071329116821289,-0.6274555921554565,0.28722715377807617,92,500
10,4,-0.2280559539794922,2.323237419128418,-0.6841678619384766,0.43084073066711426,182,457
10,5,-0.15927717089653015,2.4816079139709473,-0.5574700832366943,0.5744543075561523,130,460
10,6,-0.15927717089653015,1.4770759344100952,2.070603132247925,0.5744543075561523,130,460
10,7,2.62445330619812,2.0301804542541504,-0.524890661239624,0.5744543075561523,64,484
10,8,-0.24374234676361084,3.69653582572937,-1.2187117338180542,0.5744543075561523,70,503
10,9,2.5725677013397217,1.7109174728393555,-0.6926143765449524,0.7180678844451904,115,479
10,10,-0.13755756616592407,4.34559965133667,-0.6877878308296204,0.7180678844451904,111,470
10,11,-0.20995628833770752,2.092552423477173,-0.7698397040367126,0.8616814613342285,423,479
10,12,-0.3233809471130371,2.5616588592529297,-0.16169047355651855,0.8616814613342285,98,486
10,13,-0.5502302646636963,3.9844231605529785,-1.7882483005523682,1.1489086151123047,161,468
10,14,-0.3740600347518921,2.15531325340271,-0.9725561141967773,1.2925221920013428,231,493
10,15,-0.23891575634479523,2.408984899520874,-0.7963858842849731,1.2925221920013428,137,460
10,16,-0.3499271273612976,1.9831949472427368,-0.9797959923744202,1.579749345779419,214,458
10,17,-0.23891575634479523,2.3163743019104004,-1.0353015661239624,1.579749345779419,166,467
10,18,-0.23891575634479523,1.9749726057052612,1.5927717685699463,1.579749345779419,166,467
10,19,2.62445330619812,1.7503353357315063,-1.1547595262527466,1.579749345779419,99,461
10,20,-0.3559603691101074,2.017387866973877,-0.996688961982727,1.723362922668457,207,459
11,0,-0.21719613671302795,2.0719192028045654,-1.0135819911956787,0.0,213,433
11,1,-0.15203730762004852,2.3504397869110107,-0.6081492304801941,0.28722715377807617,208,449
11,2,2.509822368621826,3.0429975986480713,-0.752946674823761,0.28722715377807617,98,487
11,3,-2.200921058654785,3.6498146057128906,-1.1004605293273926,0.28722715377807617,71,467
11,4,-0.13755756616592407,2.744264602661133,3.438939094543457,0.28722715377807617,71,467
11,5,2.200921058654785,3.772188425064087,-0.5502302646636963,0.28722715377807617,71,467
11,6,-0.16169047355651855,2.477349281311035,-0.7276071310043335,0.43084073066711426,149,456
11,7,-0.16169047355651855,1.7914108037948608,1.8594404458999634,0.43084073066711426,149,456
11,8,-0.07722529768943787,2.4101221561431885,-0.5405770540237427,0.5744543075561523,148,481
11,9,3.0745320320129395,2.088733196258545,-0.709507405757904,0.5744543075561523,65,517
11,10,-2.5641212463378906,1.7735120058059692,-1.0256484746932983,0.7180678844451904,83,468
11,11,-0.30769455432891846,3.266010046005249,0.10256484895944595,0.7180678844451904,83,468
11,12,0.0,4.459340572357178,-0.41991257667541504,0.7180678844451904,82,476
11,13,-0.21719613671302795,2.1647093296051025,-0.7963858842849731,0.8616814613342285,420,474
11,14,-0.24615564942359924,2.4819846153259277,-0.8205187916755676,0.8616814613342285,180,491
11,15,-0.24615564942359924,1.890757441520691,1.8051413297653198,0.8616814613342285,180,491
11,16,2.6642727851867676,2.3569533824920654,-1.04254150390625,0.8616814613342285,72,471
11,17,-0.0868784636259079,1.4896552562713623,2.3457186222076416,1.0052950382232666,129,466
11,18,-0.0868784636259079,2.7445895671844482,-0.4343923330307007,1.0052950382232666,129,466
11,19,-0.7058874368667603,4.000582218170166,-1.9764848947525024,1.0052950382232666,104,467
11,20,-0.569536566734314,4.185222148895264,-1.708609700202942,1.1489086151123047,105,454
11,21,-0.3233809471130371,2.376354932785034,-0.9701428413391113,1.579749345779419,212,460
12,0,-0.22443602979183197,2.1409833431243896,-1.0473681688308716,0.0,210,443
12,1,-0.15203730762004852,2.3294477462768555,-0.6841678619384766,0.14361357688903809,226,438
12,2,2.414497137069702,2.0301804542541504,-1.1547595262527466,0.14361357688903809,114,453
12,3,-0.10497813671827316,2.7010202407836914,-1.994584560394287,0.14361357688903809,114,453
12,4,-1.8244476318359375,3.602052688598633,-1.04254150390625,0.14361357688903809,77,468
12,5,-0.9122238159179688,2.6030941009521484,3.12762451171875,0.14361357688903809,77,468
12,6,2.609973669052124,2.9594321250915527,-0.4971378445625305,0.43084073066711426,109,501
12,7,2.926114797592163,2.229998826980591,-0.7022675275802612,0.5744543075561523,86,537
12,8,-0.11945788562297821,3.073575019836426,-2.269699811935425,0.5744543075561523,75,525
12,9,2.8669891357421875,1.8963353633880615,-1.6724103689193726,0.5744543075561523,75,525
12,10,-0.08325852453708649,2.529470205307007,-0.8325852155685425,0.7180678844451904,127,505
12,11,0.0,4.295233726501465,-0.9629029631614685,0.8616814613342285,83,479
12,12,-0.1496240198612213,2.331207513809204,-0.5236840844154358,1.0052950382232666,443,445
12,13,-0.33786067366600037,2.4068868160247803,-1.1825124025344849,1.0052950382232666,190,457
12,14,-0.5888428688049316,4.384309768676758,-1.619317889213562,1.0052950382232666,97,456
12,15,-0.44887205958366394,4.6141486167907715,-1.1969921588897705,1.579749345779419,102,453
12,16,-0.24977557361125946,2.4894158840179443,-0.9158437848091125,1.723362922668457,234,451
13,0,-2.8549227714538574,1.8987009525299072,-0.7686330080032349,0.43084073066711426,103,470
13,1,-0.15686388313770294,2.4250566959381104,-0.6274555325508118,0.5744543075561523,332,457
13,2,-0.30769455432891846,3.0269665718078613,-1.2307782173156738,0.5744543075561523,64,483
13,3,2.609973669052124,2.831395387649536,-0.994275689125061,0.5744543075561523,106,489
13,4,-2.7342581748962402,2.544039487838745,-1.3671290874481201,0.5744543075561523,106,489
13,5,-0.36682015657424927,2.7633514404296875,-0.9170503616333008,0.7180678844451904,62,520
13,6,-0.27511513233184814,2.021674871444702,2.1092159748077393,0.7180678844451904,62,520
13,7,2.62445330619812,2.0301804542541504,-0.524890661239624,0.7180678844451904,75,520
13,8,2.9562809467315674,2.21227765083313,-0.8277586698532104,0.7180678844451904,96,541
13,9,-0.2678752541542053,2.7009832859039307,-0.8929175138473511,0.8616814613342285,127,488
13,10,-0.45249196887016296,4.609598159790039,-1.3574758768081665,0.8616814613342285,69,479
13,11,-0.2280559539794922,2.323237419128418,-0.6841678619384766,1.0052950382232666,336,449
13,12,-0.07963858544826508,2.501970052719116,-0.47783151268959045,1.0052950382232666,340,475
13,13,-0.2920081615447998,4.428523063659668,-1.460040807723999,1.0052950382232666,138,463
13,14,-0.30890119075775146,4.775496482849121,-1.2356047630310059,1.579749345779419,76,455
13,15,-0.4633517861366272,4.800407886505127,-1.0811541080474854,2.010590076446533,86,448
14,0,-2.0850830078125,3.116745948791504,-1.8244476318359375,0.14361357688903809,84,475
14,1,2.7873504161834717,2.764218330383301,-1.0135819911956787,0.5744543075561523,138,493
14,2,-0.2533954977989197,2.807434320449829,-2.914048194885254,0.5744543075561523,138,493
14,3,-0.07843194156885147,2.428858757019043,-0.6274555325508118,0.7180678844451904,262,449
14,4,-2.9973068237304688,1.741145133972168,-0.7770795226097107,0.8616814613342285,94,482
14,5,-2.8657824993133545,1.9821606874465942,-1.1463130712509155,0.8616814613342285,65,480
14,6,2.292626142501831,2.624030590057373,-1.1463130712509155,0.8616814613342285,65,480
14,7,2.895948648452759,2.4102721214294434,-0.8446516990661621,0.8616814613342285,102,526
14,8,-0.3764733374118805,2.4615137577056885,-1.6941300630569458,1.0052950382232666,100,488
14,9,-0.28235501050949097,2.6453781127929688,1.41177499294281,1.0052950382232666,100,488
14,10,-0.4561119079589844,4.598971366882324,-1.5203731060028076,1.0052950382232666,101,469
14,11,-0.16410376131534576,2.536982774734497,-0.6564150452613831,1.1489086151123047,400,459
14,12,-0.0856718122959137,2.6915132999420166,-0.5140308737754822,1.1489086151123047,249,501
14,13,-0.1484173685312271,4.5090556144714355,-1.4841736555099487,1.1489086151123047,95,461
15,0,-1.8461672067642212,3.1499264240264893,-1.4769338369369507,0.43084073066711426,60,472
15,1,-0.4923112690448761,3.0348103046417236,2.4615564346313477,0.43084073066711426,60,472
15,2,2.711332082748413,3.0196533203125,-0.7746663093566895,0.7180678844451904,124,532
15,3,-0.13635091483592987,4.2836761474609375,-0.8181054592132568,0.7180678844451904,136,476
15,4,-0.45249196887016296,2.51774263381958,-1.3574758768081665,0.8616814613342285,118,492
15,5,-3.043159246444702,1.9125245809555054,-1.0534013509750366,0.8616814613342285,108,480
15,6,-0.48265811800956726,3.783174514770508,0.6033226251602173,0.8616814613342285,62,509
15,7,-3.2579421997070312,2.0154950618743896,-0.48265811800956726,0.8616814613342285,62,509
15,8,-0.36682015657424927,2.7312095165252686,-1.0087554454803467,1.0052950382232666,132,490
15,9,-0.28597491979599,2.9132659435272217,-0.8579248189926147,1.0052950382232666,161,470
15,10,-0.11221800744533539,3.107851266860962,-1.7954881191253662,1.0052950382232666,69,490
15,11,2.917668104171753,1.69073486328125,-1.2343981266021729,1.0052950382232666,69,490
15,12,3.1071114540100098,2.2163095474243164,-1.1185601949691772,1.0052950382232666,133,490
15,13,-0.16893033683300018,2.588275194168091,-0.760186493396759,1.1489086151123047,381,453
